state,highway,exit,latitude,longitude
NM,I25,226BA,35.0985532,-106.6317662
NM,I25,220,35.023579600000005,-106.63881985
NM,I25,226AB,35.1094927,-106.6279343
NM,I25,224A,35.0841823,-106.6364724
NM,I25,232,35.17245565,-106.58429004999999
NM,I25,230,35.149659549999996,-106.58952245
NM,I25,222A,35.059632,-106.63829
NM,I25,231,35.1581649,-106.58753195
NM,I25,229,35.1423955,-106.59486100000001
NM,I25,225,35.094961600000005,-106.63295375
NM,I25,419,36.44899565,-104.5954429
NM,I25,446,36.8182484,-104.44336129999999
NM,I25,426,36.53910965,-104.5402184
NM,I25,412,36.351532750000004,-104.60677955
NM,I25,1,32.2890469,-106.73928095
NM,I25,19,32.496483850000004,-106.90185095000001
NM,I25,9,32.390298650000005,-106.80797665
NM,I25,6,32.3482429,-106.76979935
NM,I25,41,32.68350855,-107.15422805
NM,I25,35,32.67660505,-107.0607326
NM,I25,3,32.3137715,-106.74740175
NM,I25,32,32.670792750000004,-107.01001335
NM,I25,240,35.2957344,-106.54280385
NM,I25,242,35.3162922,-106.53333549999999
NM,I25,356,35.70004065,-105.09992754999999
NM,I25,294,35.547613,-105.82859314999999
NM,I25,330,35.39550595,-105.32359819999999
NM,I25,267,35.521361049999996,-106.18166
NM,I25,284,35.6360947,-105.932357
NM,I25,271,35.5531208,-106.11886799999999
NM,I25,282BA,35.6316197,-105.9640705
NM,I25,282A,35.6348024,-105.95661
NM,I25,282B,35.6369088,-105.950143
NM,I25,323,35.39645085,-105.44572015
NM,I25,352,35.67776055,-105.17038314999999
NM,I25,307,35.49353445,-105.67300814999999
NM,I25,361,35.745182549999996,-105.0282843
NM,I25,319,35.406118500000005,-105.49211840000001
NM,I25,299,35.58317005,-105.7677405
NM,I25,297,35.57963815,-105.7929705
NM,I25,264,35.51592545,-106.22583295
NM,I25,100,33.447900000000004,-107.23835865
NM,I25,51,32.78452105,-107.26398365
NM,I25,156,34.15759,-106.91787604999999
NM,I25,83,33.223675549999996,-107.25702705
NM,I25,115,33.63673705,-107.121042
NM,I25,75,33.1135687,-107.29897805
NM,I25,92,33.33063935,-107.29391665
NM,I25,79,33.1555096,-107.25342950000001
NM,I25,71,33.064257999999995,-107.3086753
NM,I25,63,32.95366575,-107.3153328
NM,I25,139,33.92078055,-106.88052730000001
NM,I25,59,32.894076600000005,-107.31034754999999
NM,I25,152,34.102315000000004,-106.90055255
NM,I25,147,34.03943815,-106.8897288
NM,I25,124,33.7371162,-107.01215930000001
NM,I25,190,34.63032595,-106.78279115000001
NM,I25,203,34.81457045,-106.761094
NM,I25,195,34.713388300000005,-106.78991565
NM,I25,191,34.653246800000005,-106.79495105000001
NM,I25,290,35.554473349999995,-105.87864575
NM,I25,224B,35.090509,-106.6349779
NM,I25,89,33.293655099999995,-107.28611685
NM,I25,175,34.41854085,-106.8387304
NM,I25,150,34.078543350000004,-106.89441984999999
NM,I25,163,34.2537689,-106.90874805
NM,I25,169,34.34936635,-106.87661355
NM,I25,248,35.37865995,-106.46934279999999
NM,I25,259,35.47042295,-106.3041025
NM,I25,257,35.45910285,-106.33151685
NM,I25,252,35.4177804,-106.40509
NM,I25,343,35.5685625,-105.21929399999999
NM,I25,347,35.624665449999995,-105.20305475
NM,I25,339,35.5203565,-105.24977905
NM,I25,335,35.460977650000004,-105.277153
NM,I25,278,35.6060442,-106.0348915
NM,I25,276,35.59060925,-106.06227000000001
NM,I25,460,36.98829955,-104.48219765
NM,I25,454,36.91806905,-104.4460709
NM,I25,451,36.88504055,-104.4310426
NM,I25,452,36.900635449999996,-104.4251084
NM,I25,450,36.864114400000005,-104.4391006
NM,I25,435,36.66316895,-104.49416905
NM,I25,345,35.5948706,-105.2091455
NM,I25,364,35.7800484,-104.99163165
NM,I25,366,35.80798825,-104.97919845000001
NM,I25,387,36.01188715000001,-104.70793755
NM,I25,393,36.08704765,-104.688368
NM,I25,404,36.2477678,-104.6480909
NM,I25,414,36.387415,-104.59611050000001
NM,I40,175,35.0841491,-106.38697450000001
NM,I40,161,35.103643500000004,-106.587598
NM,I40,157A,35.1054478,-106.67122
NM,I40,155,35.105519799999996,-106.7043572
NM,I40,162,35.09723935,-106.56823700000001
NM,I40,153,35.0852771,-106.7475395
NM,I40,165,35.083289449999995,-106.53286465
NM,I40,167,35.068653,-106.4949099
NM,I40,158,35.106081450000005,-106.6515435
NM,I40,154,35.0941025,-106.729997
NM,I40,178,35.106315800000004,-106.341877
NM,I40,160,35.10508275,-106.60380119999999
NM,I40,159CB,35.1051874,-106.640894
NM,I40,181,35.100115450000004,-106.2837542
NM,I40,164,35.090062700000004,-106.5503966
NM,I40,159A,35.1069774,-106.6524466
NM,I40,159BC,35.1072891,-106.619938
NM,I40,170,35.0621849,-106.46920399999999
NM,I40,166,35.076438800000005,-106.51504019999999
NM,I40,157B,35.1062437,-106.6626856
NM,I40,140,35.033299799999995,-106.9407884
NM,I40,159D,35.1071565,-106.6128987
NM,I40,149,35.06524985,-106.78728989999999
NM,I40,102,35.07425775,-107.56134225
NM,I40,117,35.01168265,-107.32169845
NM,I40,79,35.1822808,-107.90202135
NM,I40,72,35.26175185,-107.975877
NM,I40,89,35.0846406,-107.77038205
NM,I40,108,35.03364795,-107.47289995
NM,I40,96,35.07466795,-107.65504035000001
NM,I40,104,35.05611335,-107.5206687
NM,I40,85,35.124151749999996,-107.82976654999999
NM,I40,126,34.9833773,-107.17151415000001
NM,I40,243A,34.9875488,-105.2106003
NM,I40,277,34.94790089999999,-104.64162905
NM,I40,267,34.968885,-104.79157595000001
NM,I40,263,34.970110649999995,-104.86811105
NM,I40,256,34.97643975,-104.9909911
NM,I40,252,34.980605600000004,-105.07293665
NM,I40,47,35.4236174,-108.31220545
NM,I40,8,35.451737,-108.95140814999999
NM,I40,63,35.363231299999995,-108.0521337
NM,I40,36,35.49168495,-108.48686219999999
NM,I40,331,35.15265575,-103.74523285000001
NM,I40,332,35.15151695,-103.7250919
NM,I40,333,35.1561764,-103.7023633
NM,I40,335,35.168966850000004,-103.67670605
NM,I40,339,35.1725151,-103.6190449
NM,I40,343,35.173309849999995,-103.52477339999999
NM,I40,311,35.0928746,-104.07034905
NM,I40,321,35.11892575,-103.89391724999999
NM,I40,329,35.151392799999996,-103.77722865
NM,I40,361,35.12417395,-103.24431695
NM,I40,44,35.446028850000005,-108.3629988
NM,I40,33,35.51079075,-108.53982785
NM,I40,39,35.480360399999995,-108.43686794999999
NM,I40,26,35.5301869,-108.66764575
NM,I40,22,35.53319605,-108.72700265
NM,I40,53,35.39652485,-108.2246169
NM,I40,187,35.0638305,-106.19180399999999
NM,I40,194,35.01430565,-106.06962419999999
NM,I40,234A,34.9953921,-105.3724207
NM,I40,234B,34.9956328,-105.3773589
NM,I40,203,35.0065812,-105.91384085
NM,I40,226,35.005880149999996,-105.52022984999999
NM,I40,208,35.00511625,-105.82484489999999
NM,I40,196,35.008204,-106.04431985
NM,I40,197,35.0057254,-106.01762099999999
NM,I40,218,35.00837425,-105.66421270000001
NM,I40,239,34.991488700000005,-105.2936428
NM,I40,230,34.9987328,-105.4440489
NM,I40,234,34.9958356,-105.3859974
NM,I40,243,34.987931200000006,-105.22053855
NM,I40,273,34.9469023,-104.7095981
NM,I40,369,35.17263585,-103.1031926
NM,I40,16,35.5049134,-108.8315978
NM,I40,20,35.52764365,-108.76040945
NM,I40,100,35.07506315,-107.59365675000001
NM,I40,275,34.944662,-104.67283555
NM,I40,81,35.1514483,-107.8687667
NM,I40,81A,35.155802,-107.8782708
NM,I40,81B,35.1534407,-107.8735087
NM,I40,356,35.112116549999996,-103.33061599999999
NM,I40,291,35.03194225,-104.4079874
NM,I40,284,35.002375900000004,-104.52560980000001
NM,I40,300,35.06567725,-104.267248
NM,I40,114,35.03829795,-107.36323254999999
NM,I40,131,34.989088550000005,-107.0958067
NV,I11,85,36.24050055,-115.24682685
NV,I11,68,36.100386549999996,-115.08031585
NV,I11,75A,36.1747683,-115.1420858
NV,I11,17B,35.9957058,-114.9344949
NV,I11,17A,35.9931609,-114.9297493
NV,I11,82A,36.1915119,-115.2443225
NV,I11,70,36.13571975,-115.0901195
NV,I11,76B,36.1746736,-115.1502722
NV,I11,64A,36.0636923,-115.03187410000001
NV,I11,73,36.1678576,-115.11651845
NV,I11,19,35.999975449999994,-114.96310115
NV,I11,76B–C,36.1751819,-115.1742787
NV,I11,65,36.08308735,-115.049407
NV,I11,20,36.0114761,-114.9903798
NV,I11,72,36.158658349999996,-115.09229205
NV,I11,80,36.1739427,-115.22516765
NV,I11,69,36.11435245,-115.082698
NV,I11,82,36.2012886,-115.2446849
NV,I11,76A,36.175284899999994,-115.1538558
NV,I11,77,36.17561345,-115.1736736
NV,I11,81B,36.1747637,-115.2411248
NV,I11,17,35.9989542,-114.9433191
NV,I11,23,36.0370516,-115.015321
NV,I11,64B,36.06975885,-115.03569515000001
NV,I11,93,36.29894005,-115.28635865000001
NV,I11,2,36.00914,-114.77439275
NV,I11,82B,36.1954836,-115.2443753
NV,I11,90A,36.2499774,-115.2465916
NV,I11,91B,36.27820355,-115.26752035
NV,I11,83,36.21807895,-115.24660205
NV,I11,95,36.31484245,-115.30090025000001
NV,I11,62,36.0459459,-115.022887
NV,I11,81,36.1824858,-115.2446065
NV,I11,76C,36.1742353,-115.1541297
NV,I11,75B,36.1754726,-115.1446371
NV,I11,75,36.1717305,-115.1331539
NV,I11,79,36.175004799999996,-115.20360675
NV,I11,14,35.95309115,-114.90245685
NV,I11,15A,35.9659463,-114.9124285
NV,I11,15B,35.9736327,-114.9145812
NV,I11,90B,36.254498,-115.2467993
NV,I11,96,36.32643245,-115.311469
NV,I11,91A,36.279644000000005,-115.26879215
NV,I11,78,36.176033,-115.186603
NV,I11,81C,36.1737352,-115.2362962
NV,I11,81A,36.173747,-115.2367837
NV,I580,33B,39.5068064,-119.7803289
NV,I580,29,39.44973865,-119.77561555
NV,I580,32,39.49210805,-119.78478225
NV,I580,28,39.4386436,-119.76449325
NV,I580,31,39.4845299,-119.7862349
NV,I580,26,39.421990449999996,-119.75141909999999
NV,I580,34,39.519586950000004,-119.78277655
NV,I580,25A,39.4159522,-119.7470143
NV,I580,35,39.525480099999996,-119.78383325
NV,I580,10,39.21242205,-119.8060651
NV,I580,12,39.246670699999996,-119.8136741
NV,I580,33,39.5019426,-119.7822762
NV,I580,36A,39.5302952,-119.7848416
NV,I580,36B,39.5337466,-119.7875877
NV,I580,30,39.47001725,-119.78847725
NV,I580,24,39.396503949999996,-119.7569829
NV,I580,6,39.18974575,-119.7548238
NV,I580,8,39.2053069,-119.788959
NV,I580,7,39.1947791,-119.7701016
NV,I580,33A,39.5129969,-119.7813757
NV,I580,5,39.174543400000005,-119.74066145
NV,I580,16,39.305446399999994,-119.8250917
NV,I580,3,39.1494188,-119.7449762
NV,I580,25B,39.4101011,-119.7492983
NV,I80,65,39.79094995,-119.02061445
NV,I80,78,39.9128648,-118.82136595
NV,I80,83,39.9428031,-118.74776705
NV,I80,303,40.8524604,-115.74884094999999
NV,I80,343,41.098541850000004,-115.11020895
NV,I80,365,41.09016065,-114.71016
NV,I80,301,40.8352634,-115.78909375
NV,I80,321,40.95821975,-115.4686529
NV,I80,271,40.658363800000004,-116.26208790000001
NV,I80,254,40.696210300000004,-116.5563239
NV,I80,261,40.6628151,-116.44043485
NV,I80,410,40.7399073,-114.0581611
NV,I80,317,40.94929995,-115.55143495
NV,I80,348,41.11081375,-115.03904109999999
NV,I80,376,41.06055365,-114.52495015
NV,I80,173,40.93111025,-117.79981615
NV,I80,328,41.03042105,-115.3823624
NV,I80,200,40.92110649999999,-117.39178125000001
NV,I80,387,40.9459655,-114.365078
NV,I80,352A,41.098441,-114.952074
NV,I80,351,41.1039569,-114.9742531
NV,I80,352B,41.097991,-114.94309
NV,I80,205,40.89568775,-117.29471855
NV,I80,216,40.7917104,-117.1286777
NV,I80,194,40.94684255,-117.48749000000001
NV,I80,268,40.64943465,-116.30063129999999
NV,I80,212,40.8405919,-117.19084575
NV,I80,222,40.734586,-117.0552145
NV,I80,178,40.98040335,-117.7250757
NV,I80,168,40.8971066,-117.89069334999999
NV,I80,203,40.909048,-117.3228164
NV,I80,360,41.1127111,-114.8033202
NV,I80,244,40.6628584,-116.73563135
NV,I80,229,40.65388125,-116.95628345
NV,I80,233,40.6223046,-116.913704
NV,I80,282,40.724851900000004,-116.0835687
NV,I80,180,40.987262900000005,-117.6946059
NV,I80,310,40.9336644,-115.66530904999999
NV,I80,352,41.1008542,-114.9623327
NV,I80,176,40.9542031,-117.75344275
NV,I80,280,40.7219795,-116.1075685
NV,I80,378,41.029768000000004,-114.4895365
NV,I80,187,41.01929925,-117.57815405
NV,I80,398,40.842914,-114.20929480000001
NV,I80,373,41.0772354,-114.56905334999999
NV,I80,292,40.76657025,-115.9202625
NV,I80,298,40.80923975,-115.82471430000001
NV,I80,333,41.07218455,-115.29394504999999
NV,I80,279,40.7185125,-116.13289714999999
NV,I80,314,40.94956185,-115.5943734
NV,I80,46,39.6162421,-119.2661135
NV,I80,48,39.614245499999996,-119.2204403
NV,I80,50,39.62304895,-119.20123325
NV,I80,106,40.178850749999995,-118.4710263
NV,I80,119,40.3331075,-118.3206952
NV,I80,105,40.1622409,-118.4880381
NV,I80,138,40.595225049999996,-118.2544485
NV,I80,149,40.679351249999996,-118.0690785
NV,I80,158,40.788012050000006,-118.00004419999999
NV,I80,129,40.4665425,-118.285044
NV,I80,145,40.65725140000001,-118.14576875
NV,I80,112,40.2434234,-118.3880084
NV,I80,107,40.1907761,-118.4577368
NV,I80,23,39.520148,-119.62842395
NV,I80,93,40.06067695,-118.6512089
NV,I80,21,39.526172900000006,-119.7016681
NV,I80,18,39.53421925,-119.752261
NV,I80,22,39.51112865,-119.65547525
NV,I80,10,39.5229468,-119.8640192
NV,I80,1,39.497394,-119.998041
NV,I80,2,39.50213345,-119.99885760000001
NV,I80,3,39.514141,-119.986257
NV,I80,7,39.5144938,-119.92531435000001
NV,I80,151,40.6994897,-118.0511037
NV,I80,40,39.59195005,-119.3699924
NV,I80,13,39.534773099999995,-119.8153098
NV,I80,14,39.53655805,-119.80215755
NV,I80,12,39.5294363,-119.83039755
NV,I80,9,39.5162536,-119.88550065000001
NV,I80,4,39.511649,-119.967834
NV,I80,17,39.53396495,-119.76633665
NV,I80,20,39.52812350000001,-119.71500455
NV,I80,36,39.58945775,-119.42821705
NV,I80,19,39.5324002,-119.737139
NV,I80,38,39.58970385000001,-119.39090415
NV,I80,5,39.5115125,-119.9459544
NV,I80,8,39.5154194,-119.9172729
NV,I80,43,39.61543925,-119.30913505000001
NV,I80,16,39.5355459,-119.77767750000001
NV,I80,32,39.56661835,-119.486885
NV,I80,231,40.6376135,-116.94682025
NV,I80,28,39.55629595,-119.56067469999999
NV,I80,407,40.7525061,-114.11372205
NV,I80,15,39.5355532,-119.78531525
NV,SR395,,,
NV,US395,80,39.64376315,-119.95845030000001
NV,US395,33B,39.5068064,-119.7803289
NV,US395,73,39.59922615,-119.8365982
NV,US395,70A,39.5521331,-119.7877676
NV,US395,29,39.44973865,-119.77561555
NV,US395,78,39.6256594,-119.91582285
NV,US395,32,39.49210805,-119.78478225
NV,US395,28,39.4386436,-119.76449325
NV,US395,31,39.4845299,-119.7862349
NV,US395,74,39.6105769,-119.85089235000001
NV,US395,72,39.5909152,-119.82757235
NV,US395,26,39.421990449999996,-119.75141909999999
NV,US395,34,39.519586950000004,-119.78277655
NV,US395,25A,39.4159522,-119.7470143
NV,US395,71,39.57303355,-119.80869065
NV,US395,35,39.525480099999996,-119.78383325
NV,US395,10,39.21242205,-119.8060651
NV,US395,68,39.5412366,-119.7879819
NV,US395,69,39.545606649999996,-119.78790585
NV,US395,83,39.66767215,-119.99614425
NV,US395,76,39.6187708,-119.88075065
NV,US395,12,39.246670699999996,-119.8136741
NV,US395,33,39.5019426,-119.7822762
NV,US395,36A,39.5302952,-119.7848416
NV,US395,36B,39.5337466,-119.7875877
NV,US395,70B,39.5548918,-119.7878112
NV,US395,30,39.47001725,-119.78847725
NV,US395,24,39.396503949999996,-119.7569829
NV,US395,6,39.18974575,-119.7548238
NV,US395,8,39.2053069,-119.788959
NV,US395,7,39.1947791,-119.7701016
NV,US395,33A,39.5129969,-119.7813757
NV,US395,5,39.174543400000005,-119.74066145
NV,US395,70,39.5618068,-119.797292
NV,US395,16,39.305446399999994,-119.8250917
NV,US395,3,39.1494188,-119.7449762
NV,US395,25B,39.4101011,-119.7492983
NY,I278,16,40.610251500000004,-74.0330553
NY,I278,39W,40.7421587,-73.8973062
NY,I278,11,40.608263550000004,-74.13197245
NY,I278,15,40.60503475,-74.0735329
NY,I278,12,40.61043705,-74.11608015
NY,I278,3,40.6266541,-74.179763
NY,I278,9,40.6104052,-74.15134935
NY,I278,5,40.6233201,-74.17368565000001
NY,I278,7,40.6176301,-74.16173409999999
NY,I278,4,40.6265403,-74.1800435
NY,I278,52,40.8237111,-73.8771863
NY,I278,13B,40.6061391,-74.0756556
NY,I278,46,40.7956252,-73.9217075
NY,I278,47,40.80315385,-73.9142485
NY,I278,6B,40.8310984,-73.8317129
NY,I278,44,40.767058,-73.9040308
NY,I278,40,40.7488071,-73.8961068
NY,I278,45,40.771234199999995,-73.9168537
NY,I278,53,40.8260548,-73.85921935
NY,I278,6,40.6167268,-74.1595053
NY,I278,8,40.6141596,-74.156452
NY,I278,10,40.6076862,-74.1432326
NY,I278,17,40.61541856666667,-74.02671813333333
NY,I278,22,40.6454647,-74.017021
NY,I278,20,40.63225265,-74.01884584999999
NY,I278,21,40.6379855,-74.0207125
NY,I278,24,40.6667224,-73.9962659
NY,I278,23,40.65415365,-74.0078821
NY,I278,19,40.6252823,-74.0190425
NY,I278,25;26,40.676066,-74.0011052
NY,I278,27,40.69053025,-73.99882
NY,I278,28,40.7015856,-73.9899673
NY,I278,48,40.809096049999994,-73.90561500000001
NY,I278,35AB,40.727772,-73.9306312
NY,I278,33,40.7188145,-73.9463359
NY,I278,31,40.7036692,-73.9599755
NY,I278,30,40.695756,-73.964979
NY,I278,35,40.7353155,-73.9187249
NY,I278,39E,40.739556,-73.900591
NY,I278,51,40.8235465,-73.8793763
NY,I278,49,40.8199994,-73.8904099
NY,I278,54,40.82679,-73.852933
NY,I278,39,40.738404,-73.9029572
NY,I278,41,40.7541764,-73.89888934999999
NY,I278,42,40.7544681,-73.8987232
NY,I278,32A,40.7137269,-73.9536634
NY,I278,32,40.7110715,-73.9553341
NY,I278,29B,40.697354,-73.9820111
NY,I278,29,40.6968032,-73.9811344
NY,I278,28A,40.7009651,-73.9945693
NY,I278,28B,40.7015925,-73.9904507
NY,I278,26,40.67855945,-74.0022779
NY,I278,32B,40.7179274,-73.9480003
NY,I278,18,40.6199875,-74.0229313
NY,I278,46A,40.7900272,-73.9265913
NY,I278,29A,40.7002824,-73.9851906
NY,I278,13,40.6102582,-74.1049341
NY,I278,14,40.605928250000005,-74.0783234
NY,I278,13A,40.6089887,-74.0898742
NY,I278,15S;15W,40.6030472,-74.0654579
NY,I278,15N,40.6024764,-74.0629404
NY,I278,50,40.8229017,-73.8842022
NY,I278,34,40.7253841,-73.9327549
NY,I278,43,40.757854,-73.9006219
NY,I390,,,
NY,I481,,,
NY,I490,26,43.078698149999994,-77.4852411
NY,I490,23,43.12933795,-77.5259365
NY,I490,22,43.1392536,-77.5392233
NY,I490,11B,43.1566819,-77.6348358
NY,I490,20,43.14427835,-77.554694
NY,I490,5,43.1209592,-77.7456547
NY,I490,19,43.143196950000004,-77.57546965
NY,I490,10,43.15731605,-77.6598034
NY,I490,14,43.1515095,-77.6124568
NY,I490,7A,43.1424016,-77.71767785
NY,I490,7B,43.1484937,-77.71758075
NY,I490,25,43.10875825,-77.50685204999999
NY,I490,27,43.05709095,-77.47063714999999
NY,I490,17,43.14250225,-77.5945888
NY,I490,3,43.09340735,-77.8844249
NY,I490,4,43.09580185,-77.7995742
NY,I490,21,43.1424143,-77.5476074
NY,I490,11,43.1570842,-77.647245
NY,I490,18,43.14223505,-77.58589380000001
NY,I490,12,43.1565295,-77.6307865
NY,I490,28,43.0452812,-77.4632809
NY,I490,16,43.1463564,-77.6007351
NY,I490,24,43.1190572,-77.5125308
NY,I490,8,43.1577997,-77.7129602
NY,I490,6,43.131931800000004,-77.72174785000001
NY,I490,9B,43.1572665,-77.6797651
NY,I490,11A,43.1567106,-77.6395907
NY,I490,2,43.073819400000005,-77.9344509
NY,I490,1,43.036609,-77.96280300000001
NY,I490,15,43.1509991,-77.6086335
NY,I490,13,43.1560322,-77.6221682
NY,I490,9A,43.157553699999994,-77.68244935
NY,I490,29,43.016893350000004,-77.4415918
NY,I495,27NS,40.744476750000004,-73.77225965
NY,I495,22B,40.7432625,-73.8329812
NY,I495,28,40.7469241,-73.7638468
NY,I495,55,40.8073432,-73.2310157
NY,I495,60,40.81343475,-73.10944855
NY,I495,69,40.8633284,-72.82251385
NY,I495,57,40.809035699999995,-73.18817100000001
NY,I495,70,40.87160514999999,-72.8019853
NY,I495,58,40.8094007,-73.1601026
NY,I495,51,40.797458,-73.34228164999999
NY,I495,61,40.8156704,-73.08465355
NY,I495,64,40.8234668,-72.99760605
NY,I495,68,40.84377505,-72.8902126
NY,I495,48,40.78557615,-73.44510885
NY,I495,49S,40.78168395,-73.42633925
NY,I495,50,40.7889725,-73.37329285
NY,I495,63,40.82326395,-73.0209873
NY,I495,59,40.81240445,-73.12504215
NY,I495,67,40.83211945,-72.91932315
NY,I495,56,40.808173350000004,-73.22155355
NY,I495,66,40.8290916,-72.93689524999999
NY,I495,65,40.822813249999996,-72.97541325
NY,I495,53,40.80481725,-73.27598315
NY,I495,41S,40.784697699999995,-73.5364367
NY,I495,40E,40.78327455,-73.54904435
NY,I495,41N,40.786033,-73.5304437
NY,I495,44,40.7993181,-73.4839118
NY,I495,23,40.741895,-73.82588290000001
NY,I495,26,40.741555,-73.7839685
NY,I495,46,40.7954615,-73.47011144999999
NY,I495,49N,40.782164449999996,-73.41028005
NY,I495,31NS,40.7571958,-73.7390592
NY,I495,29,40.7493716,-73.7551939
NY,I495,30,40.750889,-73.749273
NY,I495,31S,40.7518643,-73.7469899
NY,I495,32,40.7639611,-73.72321755
NY,I495,24,40.7392816,-73.8127388
NY,I495,25,40.739246949999995,-73.79559789999999
NY,I495,19,40.73173345,-73.87293975
NY,I495,16,40.7332701,-73.9207644
NY,I495,71,40.9002959,-72.7430877
NY,I495,72;73,40.9176132,-72.7283481
NY,I495,62,40.819968349999996,-73.05452275
NY,I495,52,40.8042712,-73.300119
NY,I495,45,40.7987732,-73.4811016
NY,I495,44N,40.7993362,-73.4877092
NY,I495,43,40.7938682,-73.51006455000001
NY,I495,43A,40.7979284,-73.5017962
NY,I495,44S,40.7991119,-73.4934305
NY,I495,42,40.78905949999999,-73.52258105
NY,I495,40W,40.78122245,-73.56236985
NY,I495,39,40.783847800000004,-73.6221582
NY,I495,38,40.7844388,-73.6324212
NY,I495,34,40.77018415,-73.6878748
NY,I495,35,40.7694272,-73.6901405
NY,I495,36,40.7788901,-73.66194785
NY,I495,37,40.78432745,-73.64884445000001
NY,I495,20,40.7372007,-73.8528125
NY,I495,21,40.7356488,-73.8585508
NY,I495,22AE,40.7374453,-73.8512205
NY,I495,13,40.7413438,-73.9527328
NY,I495,17WE,40.737155,-73.9326382
NY,I495,15,40.7369917,-73.930661
NY,I495,17W,40.7260964,-73.9025676
NY,I495,18,40.7259355,-73.9008539
NY,I495,22A,40.7431905,-73.8384376
NY,I495,33,40.7671866,-73.70685155000001
NY,I495,14,40.7413238,-73.9524503
NY,I690,15B,43.0515789,-76.14424453333334
NY,I690,18,43.057794,-76.1037735
NY,I690,8,43.1122695,-76.26854399999999
NY,I690,16,43.0517722,-76.1407843
NY,I690,19AC,43.058914,-76.0878042
NY,I690,7A,43.111849,-76.282135
NY,I690,12B,43.071119,-76.204305
NY,I690,19BA,43.0578698,-76.0746199
NY,I690,14,43.0566075,-76.1735234
NY,I690,17,43.0532479,-76.12198805
NY,I690,9,43.1063455,-76.2503405
NY,I690,15A,43.0547113,-76.1582332
NY,I690,12A,43.073861,-76.210212
NY,I690,7B,43.113095,-76.271447
NY,I690,19C,43.057457,-76.068448
NY,I690,13,43.0595787,-76.1860155
NY,I690,7,43.111673,-76.2856
NY,I690,11,43.076438,-76.214391
NY,I690,10,43.0852349,-76.229219
NY,I690,6,43.1118628,-76.2851789
NY,I787,7W,42.70282255,-73.70733745
NY,I787,4A,42.6602031,-73.7385341
NY,I787,9E,42.7376583,-73.6990183
NY,I787,8,42.732595399999994,-73.69908825
NY,I787,1,42.6330375,-73.77296045
NY,I787,5,42.66639605,-73.732995
NY,I787,2,42.635473149999996,-73.75992350000001
NY,I787,3A,42.6500701,-73.748335
NY,I787,6,42.68400815,-73.72085580000001
NY,I787,4B,42.6568146,-73.7425251
NY,I787,7E,42.697007549999995,-73.70910875000001
NY,I787,3,42.6387309,-73.7540076
NY,I787,4,42.6409204,-73.7522276
NY,I787,3B,42.6458619,-73.7493404
NY,I81,12,42.1164162,-75.90790225
NY,I81,8A,42.0955982,-75.8137526
NY,I81,16,42.160148500000005,-75.89657399999999
NY,I81,23,42.233278999999996,-75.9150625
NY,I81,35,42.343773,-75.980541
NY,I81,9,42.1083531,-75.8384394
NY,I81,8,42.1003705,-75.8235358
NY,I81,15,42.139082,-75.90204
NY,I81,29,42.31923,-75.966486
NY,I81,14,42.12641365,-75.90495675
NY,I81,51,42.60926825,-76.16653505
NY,I81,44,42.589285399999994,-76.13003259999999
NY,I81,56,42.622577050000004,-76.1779831
NY,I81,38,42.4401783,-76.0297821
NY,I81,39,42.4586315,-76.0430878
NY,I81,63,42.7464539,-76.1375185
NY,I81,136,43.714046499999995,-76.076053
NY,I81,134,43.6807825,-76.072108
NY,I81,149,43.885591500000004,-76.0010905
NY,I81,143,43.81477555,-76.03333925
NY,I81,157,43.988228649999996,-75.9442098
NY,I81,156,43.976226249999996,-75.94845095
NY,I81,181B,44.2948972,-75.9738524
NY,I81,181A,44.290358499999996,-75.971168
NY,I81,138,43.7376535,-76.07412550000001
NY,I81,172,44.1914235,-75.87939
NY,I81,160,44.03598215,-75.9146559
NY,I81,183,44.310369,-75.9963765
NY,I81,147,43.869365599999995,-76.01479735000001
NY,I81,151,43.913381,-75.9772765
NY,I81,158,44.0012435,-75.9194185
NY,I81,186,44.338636,-75.983196
NY,I81,161,44.0434476,-75.91419529999999
NY,I81,9592,43.119586,-76.129081
NY,I81,11B,43.142436,-76.1114128
NY,I81,6,43.0910186,-76.16566230000001
NY,I81,84A,43.0489934,-76.1425549
NY,I81,74,42.89383495,-76.1104815
NY,I81,1B,43.0029323,-76.1339868
NY,I81,83,43.04352155,-76.14239035
NY,I81,77,42.9584024,-76.13752765000001
NY,I81,5BA,43.083229,-76.172275
NY,I81,96,43.1394259,-76.11592225000001
NY,I81,98,43.1758365,-76.1159945
NY,I81,90,43.0958832,-76.16115325000001
NY,I81,92,43.10632,-76.151096
NY,I81,11A,43.137176,-76.117049
NY,I81,88,43.062383,-76.157856
NY,I81,85,43.0563452,-76.1535741
NY,I81,84,43.0530799,-76.1511119
NY,I81,84B,43.051394,-76.1457109
NY,I81,102,43.23300025,-76.1292083
NY,I81,69,42.799205,-76.122786
NY,I81,17,43.024342,-76.1402619
NY,I81,9596,43.113213,-76.142591
NY,I81,1C,43.0134385,-76.1384563
NY,I81,5AC,43.0686164,-76.1669697
NY,I81,86,43.057554,-76.153974
NY,I81,87,43.0632955,-76.1589875
NY,I81,131,43.644902,-76.0802009
NY,I81,114,43.4074685,-76.1163255
NY,I81,121,43.506597,-76.1212945
NY,I81,106,43.286221,-76.1252935
